,42 South Street,49 Beekman Street,100 Duane Street,14 N. Moore Street,75 Canal Street,25 Pitt Street,222 East 2 Street,340 East 14 Street,253 Lafayette Street,42 Great Jones Street,108 East 13 Street,132 West 10 Street,440 West 38th Street,220 West 37 Street,150 West 19 Street,142 West 31 Street,14 East 18 Street,234 East 29 Street,238 East 40 Street,782 Eighth Avenue,215 W 58th Street,131 Amsterdam Avenue,207 West 77th Street,120 West 83 Street,165 East 51 Street,221 East 75 Street,159 East 85 Street,1367 Fifth Avenue,1836 Third Avenue,242 East 111 Street,2282 Third Avenue,145 West 100th St.,500 West 113 Street,111 West 133 Street,415 West 125 Street,513 West 161 Street,29 Vermilyea Avenue,363 Broome Street,530 West 43 Street,157 E 67th St,248 West 143 Street,503 West 139 Street,515 West 181 Street,124 Liberty Street,33 West 43 Street,227 Sixth Avenue,518 West 170 Street,20 Rear Bloomfield Street,341 East 143 Street,330 East 150th Street,720 Melrose Ave.,1155 Washington Ave.,1160 Ogden Ave.,618 East 138 Street,1226 Seneca Ave.,1781 Monroe Ave.,1901 Sedgwick Ave.,460 Cross Bronx Expressway,453 E 176 Street,1215 Intervale Ave.,2417 Webster Ave.,925 East Tremont Ave.,2928 Briggs Ave.,1689 Story Ave.,1843 White Plains Rd.,1518 Williamsbridge Road,1454 Astor Ave.,3431 White Plains Road,3446 Eastchester Road,755 East 233 Street,21 Asch Loop,2924 Bruckner Blvd.,3929 East Tremont Ave.,169 Schofield Street,4550 Henry Hudson Parkway E.,2225 Belmont Ave.,3025 Bailey Ave.,655 Prospect Ave.,1214 Castle Hill Ave.,1259 Morris Ave.,1655 Washington Ave,2175 Walton Ave.,172 Tillary Street,409 State Street,74 Middagh Street,274 Hicks Street,252 Lorraine St.,31 Richards Street,436 39th St,788 Union Street,395 4th Ave.,530 11th Street,494 Dean Street,489 Saint John's Place,1352 Saint John's Place,423 Ralph Ave.,25 Rockaway Ave.,940 Dekalb Avenue,32 Ralph Ave.,495 Hancock Street,701 Park Avenue,206 Monroe Street,850 Bedford Ave.,160 Carlton Ave.,26 Hooper Street,161 South 2nd Street,187 Union Ave.,205 Greenpoint Ave.,75 Richardson Street,1201 Grand Street,43 Morgan Ave.,650 Hart Street,392 Himrod Street,582 Knickerbocker Ave.,617 Central Ave.,107 Watkins Street,885 Howard Ave.,165 Bradford st.,480 Sheffield Ave.,998 Liberty Ave.,799 Lincoln Ave.,5105 Snyder Ave.,491 Rogers Ave.,2900 Snyder Ave.,1210 Cortelyou Road,1367 Rogers Ave.,1307 Prospect Ave.,4210 12th Ave.,1336 60th Street,6630 3rd Avenue,9219 5th Ave.,1157 79th St.,8653 18th Ave.,126 Foster Ave.,2312 65th Street,1635 E. 14th Street,2429 86th Street,2510 Neptune Ave.,901 Avenue U,2929 W. 8th Street,1361 Rockaway Parkway,6405 Avenue N,1851 E. 48 Street,2732 E. 11th Street,2165 Gerritsen Ave.,Brooklyn Navy Yard Building 292,5113 4th Avenue,1815 Sterling Place,10-40 47th Ave.,41-24 51st Street,33-51 Greenpoint Avenue,11-15 37th Avenue,37-20 29th Street,30-89 21st Street,"42-06, 42-08 Astoria Blvd. South",22-63 35th St.,81-17 Northern Blvd.,97-28 43rd Avenue,27-12 Kearney Street,108-01 Horace Harding Exp.,64-18 Queens Blvd.,56-29 68th Street,86-53 Grand Avenue,111-02 Queens Blvd.,66-44 Myrtle Avenue,78-11 67th Road,119-11 14th Road,12-49 149th Street,40-18 Union Street,41-20 Murray Street,36-18 Francis Lewis Blvd.,40-18 214th Place,159-06 Union Turnpike,61-20 Utopia Parkway,64-04 Springfield Blvd.,44-01 244th Street,254-20 Union Turnpike,89-40 87th Street,103-17 98th Street,101-02 Jamaica Avenue,91-45 121st Street,107-12 Lefferts Blvd.,153-11 Hillside Avenue,104-12 Princeton Street,111-36 Merrick Blvd.,91-04 197th Street,218-44 97th Avenue,143-15 Rockaway Blvd.,117-11 196th Street,145-50 Springfield Blvd.,142-04 Brookville Blvd.,158-57 Cross Bay Blvd.,257 Beach 116th Street,402 B. 169 Street,92-20 Rockaway Beach Blvd.,56-07 Metropolitan Avenue,"16-15, 16-17, 16-19 Central Ave.",420A Weaver Ave,48-06 Rockaway Beach Blvd,14 Brighton Avenue,1189 Castleton Avenue,412 Broadway,875 Jewett Avenue,74 Broad Street,3067 Richmond Road,1573 Castleton Avenue,65 Harbor Road,1400 Richmond Avenue,3730 Victory Boulevard,256 Hylan Blvd.,278 McClean Avenue,1850 Clove Road,1592 Richmond Road,256 Nelson Ave.,345 Annadale Road,1560 Drumgoole Road West,7219 Amboy Road,1100 Rossville Ave,305 Front Street
QN53,1599.98,1504.03,1538.65,1549.17,1373.57,1358.27,1401.85,1488.12,1507.26,1529.23,1579.78,1668.95,1533.8,1517.38,1650.96,1511.69,1565.19,1405.1,1332.44,1587.42,1514.05,1697.84,1746.94,1856.72,1458.61,1589.12,1634.88,1773.92,1810.67,1704.19,1603.41,1897.12,2037.36,1898.83,1806.75,1969.44,2073.54,1413.03,1646.25,1468.88,1913.79,1999.46,1921.71,1592.58,1521.16,1641.85,1982.64,1851.04,1714.29,1828.61,1772.94,1936.61,1858.97,1576.59,1760.06,1915.57,1962.05,1702.39,1756.47,1819.75,1960.41,1769.64,2127.5,1593.81,1726.71,1549.48,1679.37,1923.46,1834.97,2026.28,1786.26,1500.69,1518.24,2115.1,2338.67,1932.27,2156.88,1752.06,1516.99,1968.34,1804.89,1933.39,1144.1,1262.34,1330.38,1436.35,1480.55,1592.58,1373.42,1278.88,1438.63,1388.34,1178.36,1087.39,843.21,699.97,529.42,914.93,651.15,867.05,866.59,1059.57,963.65,1084.32,1030.5,1128.71,911.94,1144.43,1032.57,765.02,723.73,681.9,558.42,591.37,494.88,575.28,748.47,430.32,579.6,321.18,491.05,832.05,1077.05,982.66,1197.21,1078.53,1267.92,1300.57,1350.92,1609.28,1678.58,1507.11,1551.99,1323.92,1433.03,1289.41,1560.59,1699.37,1391.88,1586.45,719.21,1094.87,1124.38,1375.52,1272.53,1065.9,1492.2,701.45,1206.77,1130.32,1002.5,1415.83,1331.06,1306.11,1195.31,1263.6,943.71,838.21,879.08,686.72,886.7,758.45,777.04,579.34,422.98,511.32,1122.88,1048.11,939.84,1030.35,1143.29,1248.8,707.04,864.4,1115.19,1315.64,1244.95,2.06,298.5,150.75,344.04,390.19,546.83,526.17,747.24,877.94,1073.53,632.93,888.59,946.67,970.11,539.94,1493.28,1482.65,1309.02,612.52,1569.58,1295.28,1639.89,2489.48,2505.17,2449.45,2384.69,2234.7,2567.1,2588.83,2786.42,2547.5,2733.33,2076.34,2021.17,2024.04,2244.94,3071.65,3098.41,3389.25,3560.57,3186.77,2258.63
BK60,1196.65,1102.37,1137.0,1143.95,1073.4,1102.45,1146.04,1232.31,1161.87,1201.11,1294.9,1340.02,1689.97,1673.55,1468.93,1568.48,1366.41,1480.28,1488.61,1743.59,1670.22,1854.0,1903.11,2012.89,1614.78,1745.28,1791.04,1990.04,1966.83,2066.96,2091.04,2053.29,2199.87,2309.42,2210.06,2457.07,2561.16,1047.58,1797.14,1625.05,2353.88,2375.93,2454.93,1139.63,1677.33,1271.83,2470.26,1450.97,2201.91,2316.24,2260.57,2466.38,2346.6,2064.22,2293.07,2620.25,2449.68,2466.99,2521.07,2337.36,2710.98,2467.55,2764.45,2413.33,2592.56,2415.33,2545.22,2789.31,2700.82,2892.14,2652.11,2366.54,2384.09,2980.95,2826.29,2660.94,2644.5,2239.69,2382.84,2455.97,2513.55,2568.55,742.01,693.83,939.26,934.55,731.94,831.43,687.83,458.07,627.59,567.52,638.29,414.11,446.23,605.92,747.78,740.29,766.45,564.39,690.32,552.36,674.05,602.72,674.19,926.78,712.32,1065.89,898.29,1002.93,883.14,834.14,1015.69,969.02,798.46,589.69,544.02,777.91,687.02,789.07,685.79,340.11,161.19,297.08,511.62,392.94,541.96,614.98,665.33,923.69,992.99,821.52,866.4,638.33,781.25,820.56,923.28,1213.84,923.03,1106.46,596.81,740.98,694.44,1135.14,842.59,798.8,806.61,636.44,1316.77,1389.13,1158.66,1547.18,1487.23,1617.98,1650.78,1719.07,1476.31,1629.09,1703.44,1552.57,1270.44,1261.06,1445.93,1488.25,975.17,1276.35,1988.73,1913.96,1805.69,1896.2,2009.14,2104.2,1608.5,1728.66,1981.04,2181.49,2100.35,1045.22,1022.22,1133.04,1205.56,1116.86,1508.54,1318.44,1461.18,1827.87,1894.77,1271.1,1555.86,1415.33,1438.77,940.06,1572.2,1408.2,1709.14,1099.58,2054.67,2161.13,2040.01,1803.89,1819.58,1763.86,1699.1,1549.11,1881.51,1903.24,2100.83,1861.91,2047.74,1390.75,1335.57,1338.45,1559.35,2386.06,2412.82,2703.66,2874.98,2501.18,1573.04
BX34,1539.64,1519.88,1580.88,1665.82,1455.19,1396.83,1373.78,1246.53,1488.42,1407.44,1333.08,1458.95,1304.06,1251.68,1414.43,1275.16,1318.49,1158.4,1100.51,1188.28,1072.97,1105.24,1002.91,1033.06,1047.95,845.44,800.69,651.01,691.99,581.28,480.49,922.67,780.72,558.15,622.98,651.13,792.16,1542.8,1237.62,951.5,462.9,597.76,642.58,1608.43,1134.52,1616.08,664.33,1628.52,198.07,218.57,88.68,270.55,489.0,244.49,409.57,520.08,667.83,370.85,424.92,252.8,628.86,379.22,753.82,542.26,564.37,760.28,878.18,875.46,1033.78,1076.38,1067.92,833.53,851.81,1421.13,1057.29,552.46,875.5,235.92,661.78,330.97,362.46,633.05,1753.49,1931.74,1771.13,1909.59,1989.5,2015.91,2173.14,2064.38,2108.04,2180.76,2046.0,2033.04,2252.72,2079.78,1853.69,1949.65,1895.87,2116.21,1845.39,1940.57,1770.47,1844.13,1719.34,1744.31,1694.08,1383.31,1575.47,1525.17,1720.41,1793.52,1668.32,1784.04,1819.14,2046.19,2181.26,2032.42,2130.81,2025.17,2132.8,2410.59,2217.87,2390.13,2358.17,2485.99,2194.75,2341.77,2392.11,2214.65,2439.44,2459.22,2513.42,2365.11,2490.31,2610.26,2605.57,2910.19,2655.84,2833.25,2311.66,2687.33,2716.84,2846.55,2836.14,1782.02,2244.12,2119.41,1251.84,1134.91,1208.58,1026.94,975.24,850.13,856.44,822.63,1010.96,1216.21,1098.71,1310.44,1169.96,1338.2,1316.41,1601.35,1629.97,1567.41,1294.3,1056.93,1327.04,1373.71,1349.11,1373.58,1572.56,1453.39,1465.63,1613.59,1752.36,1808.89,1791.39,1656.08,1578.27,1619.84,1580.7,1545.2,1766.27,1699.74,1625.26,1651.96,1799.62,1965.7,1989.14,2028.52,2981.86,2953.68,2797.6,1521.44,2588.61,1299.94,2867.75,3214.7,2885.34,2942.38,2853.38,2972.49,3260.93,2798.33,2780.86,2667.68,2799.17,2814.13,2778.39,2766.99,2982.73,3692.89,3368.38,3346.69,3372.82,3133.7,2996.42
BX39,1409.87,1390.11,1451.12,1536.05,1325.43,1267.06,1244.02,1116.77,1358.65,1277.68,1203.31,1329.18,1174.29,1121.91,1284.67,1145.39,1188.72,1028.63,970.74,1058.51,943.2,1032.51,930.18,934.9,918.19,715.67,670.92,521.24,562.22,451.51,350.73,792.9,784.68,516.65,554.07,598.84,702.93,1413.03,1107.85,821.73,533.78,634.97,668.8,1478.67,1004.75,1486.31,612.03,1503.45,252.42,366.74,311.07,516.89,488.36,78.66,387.69,740.82,591.44,584.82,638.89,431.98,834.5,562.17,906.22,530.17,731.59,848.22,1008.41,1005.79,1164.01,1143.85,1029.76,785.84,804.13,1373.45,968.06,754.14,786.27,252.63,671.71,556.77,579.15,710.31,1623.72,1801.98,1641.36,1779.82,1859.73,1886.15,2043.37,1934.61,1978.27,2051.0,1857.05,1844.09,2063.77,1890.83,1664.74,1760.7,1706.92,1927.26,1656.44,1751.62,1581.52,1662.05,1530.39,1555.36,1505.13,1194.36,1386.52,1336.22,1531.46,1604.57,1479.37,1595.09,1630.19,1857.24,1992.31,1843.47,1941.86,1836.22,1943.85,2221.64,2028.92,2201.18,2228.4,2297.04,2064.98,2212.0,2262.35,2084.88,2309.67,2329.45,2383.65,2235.35,2360.54,2480.5,2475.8,2780.42,2526.07,2703.48,2122.71,2498.38,2527.89,2657.6,2676.04,1635.83,2114.35,1930.46,1069.87,945.96,1019.63,837.99,786.29,661.18,667.49,633.68,822.01,1027.26,909.76,1121.49,981.01,1149.25,1127.46,1412.4,1441.02,1378.46,1246.61,1009.25,1211.59,1326.03,1301.43,1325.9,1383.61,1264.44,1417.94,1565.91,1704.68,1619.94,1602.44,1467.13,1389.32,1430.89,1391.75,1356.25,1577.32,1643.48,1577.58,1463.01,1718.67,1776.75,1800.19,1839.57,2792.91,2764.73,2608.65,1332.48,2399.66,1252.25,2678.79,3097.5,2830.05,2887.09,2798.08,2842.72,3175.13,2743.03,2725.57,2612.39,2743.88,2684.36,2648.62,2637.22,2852.97,3637.6,3313.09,3291.39,3317.52,3078.41,2866.66
BX63,1487.36,1467.6,1528.61,1613.54,1402.92,1344.55,1321.51,1194.26,1436.14,1355.17,1280.8,1406.67,1232.06,1187.38,1362.16,1222.88,1266.22,1106.12,1048.23,1123.98,1008.67,926.97,824.64,854.79,995.68,793.16,748.42,556.02,639.71,529.0,428.22,788.91,602.45,437.98,445.75,383.35,524.37,1490.52,1103.31,899.2,320.64,419.49,413.87,1556.16,1070.22,1563.8,396.55,1447.07,351.94,305.62,213.47,292.1,221.22,372.77,559.57,440.47,412.89,438.92,451.14,401.92,569.97,528.34,650.13,681.22,668.0,817.27,981.8,940.64,1125.91,965.3,1096.05,881.14,851.45,1439.74,789.51,662.84,607.71,421.89,655.0,244.03,427.98,436.25,1701.22,1879.47,1718.85,1857.31,1937.22,1963.64,2120.86,2012.1,2055.76,2128.49,2013.61,2000.65,2267.44,2094.5,1868.42,1964.38,1910.6,2124.43,1860.12,1955.3,1785.2,1791.85,1734.07,1697.94,1708.81,1367.08,1590.19,1539.9,1735.13,1808.25,1683.05,1798.77,1833.87,2060.92,2195.99,2047.15,2145.54,2039.9,2147.53,2425.32,2185.48,2357.74,2305.89,2453.6,2142.48,2289.49,2339.84,2162.37,2387.16,2406.95,2461.14,2312.84,2438.03,2557.99,2553.29,2857.92,2603.56,2780.98,2326.39,2702.06,2731.57,2841.41,2783.86,1729.74,2191.84,2134.14,1199.56,1149.64,1223.31,1041.67,989.97,864.86,871.17,837.35,1025.69,1230.94,1113.44,1325.17,1184.69,1352.93,1331.14,1616.08,1644.7,1582.14,1325.94,1088.57,1358.68,1405.35,1348.75,1373.22,1587.29,1468.12,1465.26,1613.22,1752.0,1823.62,1806.11,1670.81,1592.99,1634.57,1595.43,1559.93,1781.0,1699.38,1624.9,1666.69,1799.25,1980.43,2003.87,2043.25,2996.59,2968.41,2812.33,1536.16,2603.33,1299.57,2882.47,2980.85,2651.5,2708.53,2619.53,2920.21,3027.08,2564.48,2547.02,2433.83,2565.32,2761.85,2726.11,2714.71,2930.46,3459.04,3134.53,3112.84,3138.97,2899.85,2944.15
SI35,1817.33,1926.67,1898.5,1854.91,1989.79,2090.21,2096.73,2077.56,1858.62,1932.29,2002.58,1947.3,2279.29,2266.81,2055.74,2212.81,2074.09,2231.26,2353.8,2445.42,2501.17,2594.34,2678.66,2798.42,2365.92,2636.75,2682.51,2877.94,2858.3,2958.43,3010.01,2918.8,3008.32,3123.8,2983.2,2831.03,2812.89,1848.29,2279.04,2528.57,3003.58,2978.21,2723.78,1760.31,2408.3,1818.87,2834.41,2011.21,3127.93,3179.99,3197.93,3163.13,2995.15,3148.76,3274.42,3038.14,3019.13,2931.71,2943.92,3120.33,3128.87,3059.07,3210.0,3174.0,3160.78,3310.05,3474.58,3471.86,3630.19,3517.66,3588.83,3373.92,3344.23,3932.52,3134.73,3155.63,3147.15,3291.41,3147.78,3086.75,3037.04,2986.44,1922.07,1704.61,1810.61,1780.07,1475.39,1574.0,1289.81,1579.74,1517.9,1521.17,1856.12,1912.39,2188.28,2313.24,2409.06,2272.09,2374.12,2172.07,2159.35,2081.36,2058.9,1931.16,2037.26,2268.94,2127.44,2408.05,2249.31,2410.64,2298.26,2330.62,2472.18,2465.5,2459.74,2265.17,2148.86,2423.35,2291.86,2393.91,2290.63,1944.95,1887.16,1856.94,1590.44,1909.15,1569.03,1438.49,1236.69,1184.03,1003.43,1129.23,1147.95,1454.12,1327.43,1494.4,1240.09,1455.97,1439.17,1547.6,2145.19,1906.5,1848.45,1461.43,1619.46,2161.87,1242.58,2319.43,2594.93,2731.28,2500.82,2820.47,2810.09,2887.42,2992.93,3061.23,2818.47,2971.25,3045.6,2959.89,2612.6,2661.83,2826.29,3045.24,2625.81,2817.62,3495.12,3428.23,3216.0,3337.67,3426.87,3532.6,3122.76,3186.43,3398.78,3599.22,3660.68,2650.06,2627.06,2737.88,2794.2,2666.98,3083.81,2859.14,2975.44,3342.13,3409.03,2785.37,3070.13,2929.59,2953.03,2447.32,2472.39,2308.38,2668.84,2532.15,3198.69,3641.11,2999.71,289.85,291.36,235.64,398.14,525.66,828.92,391.79,589.38,646.14,887.36,692.28,782.57,524.52,748.27,1281.59,1289.64,1553.78,1714.6,1340.8,529.47
SI07,1642.41,1751.76,1723.85,1688.52,1823.41,1923.82,1930.35,1911.17,1692.23,1765.9,1836.2,1780.92,2112.91,2100.43,1889.35,2046.42,1907.7,2064.87,2187.42,2279.04,2334.79,2427.95,2512.27,2632.03,2199.53,2470.36,2516.13,2711.55,2691.91,2792.04,2835.1,2752.42,2841.94,2873.13,2794.17,2580.36,2562.22,1681.9,2112.65,2362.19,2752.91,2727.54,2473.12,1585.4,2241.92,1652.48,2583.75,1844.82,2877.27,2929.32,2947.26,2912.47,2744.48,2898.1,3023.76,2787.47,2768.46,2681.04,2693.25,2869.67,2878.21,2808.4,2959.33,2923.33,2910.11,3059.39,3223.92,3221.2,3379.52,3267.0,3338.16,3123.25,3093.56,3681.86,2884.06,2904.96,2896.48,3040.75,2897.11,2836.09,2786.37,2735.77,1747.15,1529.7,1635.69,1605.16,1300.48,1399.09,1114.89,1404.83,1342.98,1346.26,1681.2,1737.47,2013.36,2138.32,2234.14,2097.18,2199.2,1997.15,1984.44,1906.45,1883.98,1756.25,1862.34,2094.03,1952.53,2233.14,2074.4,2235.72,2123.35,2155.7,2297.27,2290.59,2284.82,2090.26,1973.94,2248.44,2116.95,2219.0,2115.72,1770.04,1712.25,1682.02,1415.52,1734.23,1394.12,1263.58,1061.78,1009.11,828.51,954.32,973.03,1279.2,1152.51,1319.48,1065.18,1281.06,1264.25,1372.69,1970.27,1731.58,1673.53,1286.52,1444.55,1986.95,1067.66,2144.51,2428.55,2556.37,2325.91,2654.08,2643.7,2721.03,2818.02,2886.31,2643.56,2796.34,2870.68,2784.97,2437.68,2486.92,2651.38,2870.32,2450.9,2642.7,3320.21,3253.31,3041.09,3162.75,3251.96,3357.68,2947.85,3011.51,3223.86,3424.31,3485.76,2475.15,2452.15,2562.97,2619.29,2492.06,2908.9,2684.23,2800.53,3167.22,3234.12,2610.46,2895.21,2754.68,2778.12,2272.4,2297.47,2133.46,2493.93,2357.24,3023.78,3466.2,2824.79,533.56,263.34,225.44,83.97,581.05,495.71,264.21,481.54,397.88,583.71,570.36,628.32,370.27,594.01,948.38,956.44,1247.28,1410.95,1037.16,715.81
SI22,1817.25,1926.6,1819.22,1775.63,1910.51,2010.92,2017.45,1998.28,1779.33,1853.01,1923.3,1868.02,2200.01,2187.53,1976.46,2133.53,1994.81,2151.97,2274.52,2366.14,2421.89,2515.05,2599.37,2719.13,2286.64,2557.47,2603.23,2798.65,2779.02,2879.14,2961.67,2839.52,2929.04,3049.9,2903.92,2757.13,2738.99,1769.01,2199.75,2449.29,2929.68,2904.31,2649.89,1760.24,2329.02,1739.58,2760.51,1931.92,3054.04,3106.09,3124.03,3089.24,2921.25,3074.87,3200.53,2964.24,2945.23,2857.81,2870.02,3046.44,3054.98,2985.17,3136.1,3100.1,3086.88,3236.16,3400.69,3397.97,3556.29,3443.76,3514.93,3300.02,3270.33,3858.63,3060.83,3081.73,3073.25,3217.52,3073.88,3012.86,2963.14,2912.54,1921.99,1704.54,1810.54,1780.0,1475.32,1573.93,1289.73,1579.67,1517.82,1521.1,1856.04,1912.31,2188.2,2313.17,2408.98,2272.02,2374.04,2171.99,2159.27,2081.29,2058.82,1931.09,2037.18,2251.24,2127.37,2407.98,2249.24,2410.56,2298.19,2330.54,2472.11,2465.43,2459.66,2265.1,2148.78,2423.28,2291.79,2393.83,2290.56,1944.88,1887.09,1856.86,1590.36,1909.07,1568.96,1438.42,1236.62,1183.95,1003.35,1129.16,1147.87,1454.04,1327.35,1494.32,1240.02,1455.9,1439.09,1547.53,2145.11,1906.42,1848.37,1461.35,1619.39,2161.79,1242.5,2319.35,2515.65,2731.21,2500.75,2741.19,2730.81,2808.13,2968.46,3044.15,2818.4,2971.18,3045.52,2959.81,2612.52,2661.75,2826.22,3045.17,2625.74,2817.54,3495.05,3428.15,3215.93,3337.59,3426.8,3532.52,3122.69,3186.35,3398.7,3599.15,3660.6,2649.99,2626.99,2737.81,2794.13,2666.9,3083.74,2859.07,2975.37,3342.06,3408.96,2785.3,3070.05,2929.52,2952.96,2447.24,2472.31,2308.3,2668.76,2532.08,3198.62,3641.04,2999.64,287.7,187.91,182.78,385.12,523.51,822.13,288.34,485.93,632.98,874.2,690.13,782.49,524.45,748.19,1274.8,1282.85,1540.62,1701.44,1327.64,527.32
BK79,1240.66,1126.42,1161.04,1159.73,1022.96,1007.65,1051.24,1137.51,1156.65,1178.61,1261.05,1318.34,1418.99,1402.57,1442.61,1396.88,1322.55,1290.29,1217.63,1472.61,1399.24,1583.03,1632.13,1741.92,1343.81,1474.31,1520.07,1719.06,1695.86,1758.71,1657.92,1782.32,1928.89,1953.34,1861.27,2023.95,2128.05,1062.42,1531.44,1354.07,1968.31,2053.97,2050.49,1214.97,1406.35,1287.62,2037.15,1466.75,1768.8,1883.12,1827.45,2033.27,1913.48,1631.1,1859.96,2187.13,2016.56,2033.88,2087.96,1904.25,2277.87,2034.44,2331.34,1947.03,2079.93,1902.7,2032.58,2276.68,2188.18,2379.5,2139.47,1853.9,1823.84,2468.31,2393.18,2227.82,2211.39,1806.57,1870.21,2022.86,2080.43,2135.43,757.79,758.4,970.56,1040.27,989.16,1088.65,1030.85,774.94,934.69,884.4,674.42,578.11,332.13,133.95,130.36,520.91,254.66,381.48,515.97,568.15,613.04,618.51,679.89,778.1,561.32,874.76,681.96,604.87,471.26,403.53,398.27,396.63,181.04,161.88,260.14,207.54,305.93,339.16,483.08,489.48,585.49,640.09,854.64,735.95,925.34,957.99,1008.34,1266.71,1336.01,1164.53,1209.42,981.34,1124.27,997.56,1266.3,1505.92,1100.02,1394.47,427.35,803.02,832.52,1251.13,980.67,715.28,1149.63,235.1,1091.96,1015.51,887.69,1301.02,1216.25,1315.5,1217.66,1285.96,1043.2,1028.58,1223.24,980.68,771.89,643.65,828.51,902.05,357.76,658.93,1476.09,1401.32,1293.05,1383.57,1427.83,1518.0,1112.84,1142.46,1412.67,1613.57,1514.16,564.3,674.53,575.77,769.06,769.17,971.85,951.2,1165.43,1301.66,1440.73,975.36,1260.11,1119.58,1143.02,644.32,1522.27,1358.27,1413.4,482.16,1758.92,1626.52,1744.27,2146.91,2162.6,2106.88,2042.12,1892.13,2224.53,2246.25,2443.84,2204.93,2390.76,1733.76,1678.59,1681.47,1902.37,2729.08,2755.84,3046.68,3218.0,2844.2,1916.06
BK85,1448.36,1371.64,1406.26,1416.78,1241.18,1225.88,1269.46,1355.73,1374.87,1396.84,1479.28,1536.56,1579.76,1563.34,1660.84,1557.64,1540.77,1451.06,1378.4,1633.38,1560.01,1743.79,1792.9,1902.68,1504.57,1635.07,1680.83,1879.83,1856.62,1919.47,1818.69,1943.08,2089.66,2114.1,2022.03,2184.72,2288.81,1280.64,1692.21,1514.84,2129.07,2214.74,2211.26,1391.34,1567.12,1509.46,2197.92,1718.65,1929.56,2043.89,1988.22,2194.03,2074.25,1791.87,2020.72,2271.89,2177.33,2058.72,2112.79,2065.02,2316.74,2125.97,2483.83,1950.14,2083.04,1905.81,2035.69,2279.79,2191.29,2382.61,2142.58,1857.01,1826.95,2471.42,2553.95,2288.6,2372.16,1967.34,1873.32,2183.62,2161.22,2289.72,1011.71,1024.52,1197.99,1303.96,1046.67,1205.03,939.55,858.89,1028.41,968.34,940.53,823.57,452.79,412.18,344.88,743.84,477.6,647.6,734.2,834.26,831.26,884.62,898.11,996.32,779.55,1092.99,900.18,765.63,689.48,621.75,559.04,591.99,399.27,184.52,306.52,194.82,22.16,274.12,277.05,398.18,643.17,548.79,763.34,644.65,834.04,866.69,917.04,1175.41,1244.7,1073.23,1118.12,890.04,999.15,855.54,1126.71,1361.35,958.0,1248.43,285.33,661.0,690.51,1037.49,838.66,933.5,1058.33,364.71,1252.73,1176.27,1048.45,1461.79,1377.02,1476.26,1378.43,1446.72,1203.97,1184.81,1282.43,1090.07,932.66,804.41,989.28,905.16,518.52,819.7,1479.2,1404.44,1296.16,1386.68,1430.94,1521.11,1115.95,1145.57,1415.78,1616.69,1517.27,530.27,609.49,577.74,771.04,704.13,973.83,905.71,1052.43,1304.77,1443.85,862.36,1147.11,1006.59,1030.02,531.32,1308.64,1144.63,1300.4,642.93,1645.92,1629.63,1631.27,2055.6,2071.3,2015.58,1950.82,1800.82,2133.23,2154.95,2352.54,2113.63,2299.46,1642.46,1587.29,1590.17,1811.07,2637.78,2664.54,2955.38,3126.7,2752.9,1824.76
BK76,920.31,927.33,901.84,870.24,693.91,678.61,722.19,781.02,827.6,849.57,804.19,919.89,758.21,741.79,875.37,736.1,789.6,629.51,556.85,811.83,731.55,921.79,970.9,1087.33,678.42,819.72,865.48,1064.47,1041.27,1141.4,1163.87,1127.73,1274.31,1383.85,1284.49,1538.36,1634.55,733.37,870.66,699.48,1428.31,1450.36,1521.9,1015.88,745.57,962.19,1551.55,1080.39,1283.2,1397.53,1341.86,1547.67,1427.89,1145.5,1374.36,1701.54,1530.96,1548.28,1602.36,1418.65,1792.27,1548.84,1845.74,1494.61,1695.05,1817.63,1971.87,1969.26,2127.47,2083.37,1993.22,1749.31,1767.6,2336.92,1907.58,1742.22,1725.79,1320.98,1635.18,1537.26,1594.83,1649.83,636.81,842.72,823.09,929.06,995.08,1094.56,1178.72,915.66,1019.01,1025.11,815.14,802.18,1105.34,993.57,767.48,755.51,701.73,922.07,575.58,709.7,539.6,620.13,488.48,427.18,406.1,68.75,284.29,432.15,567.02,599.38,702.38,734.26,786.55,959.98,1095.05,971.05,1069.44,1102.67,1246.6,1247.28,987.0,1159.26,1300.63,1255.12,1153.13,1348.05,1398.4,1354.17,1551.35,1554.59,1599.47,1371.4,1514.32,1616.55,1656.35,1946.91,1662.12,1839.53,1225.46,1601.12,1601.6,1899.97,1720.1,520.29,1249.7,1033.21,319.63,618.66,307.46,550.04,555.5,632.83,793.16,868.84,785.29,938.07,1012.41,926.71,579.41,628.65,793.11,1252.81,852.81,904.57,1461.94,1416.46,1182.82,1304.49,1393.69,1499.41,1349.71,1153.24,1365.6,1566.04,1713.18,1178.82,1349.48,1190.29,1326.1,1372.24,1348.68,1313.19,1534.25,1607.68,1586.07,1419.94,1675.6,1733.69,1757.12,1407.83,2314.75,2150.74,2176.91,619.11,2356.59,1607.93,2507.78,2381.6,2278.84,2335.87,2281.97,2126.82,2459.23,2191.82,2268.32,2293.05,2519.08,1968.46,1927.57,1921.32,2137.07,2976.28,2990.54,3185.5,3294.89,2972.52,2150.75
